"state","communityname","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell"
47,"Franklincity",0.01,0.38,0,0.68,0.55,0.51,0.5,0.08,0.05,0.05,0.04,0.96,0.04
22,"Slidellcity",0.01,0.16,0,0.23,0.26,0.38,0.4,0.04,0.04,0.05,0.05,0.93,0.01
6,"Cudahycity",0.05,0.96,0.08,0.42,0.57,0.62,0.7,1,1,1,1,0,1
23,"Sacocity",0,0.09,0,0.22,0.19,0.18,0.15,0.05,0.03,0.03,0.02,0.71,0.07
9,"Orangetown",0,0.01,0.01,0.06,0.12,0.14,0.17,0.03,0.05,0.06,0.06,0.83,0.05
13,"Moultriecity",0.02,0.6,0,0.11,0.65,0.62,0.52,0.01,0.04,0.03,0.03,0.96,0.02
13,"Roswellcity",0.01,0.07,0.02,0.54,0.58,0.64,0.65,0.24,0.23,0.22,0.21,0.89,0.09
25,"NewBedfordcity",0.09,0.42,0.14,0.17,0.22,0.26,0.29,0.26,0.28,0.3,0.31,0.31,0.67
47,"EastRidgecity",0,0.05,0,0.1,0.07,0.26,0.51,0.01,0.01,0.03,0.05,0.95,0.03
42,"Johnstowncity",0.03,0.41,0,0.03,0.07,0.13,0.11,0,0.01,0.01,0.01,0.9,0.04
42,"Chestercity",0.14,1,0.01,0.17,0.21,0.33,0.33,0.02,0.03,0.04,0.03,0.87,0.06
48,"LakeJacksoncity",0,0.03,0.01,0.73,0.61,0.57,0.58,0.27,0.2,0.17,0.16,0.81,0.07
5,"FortSmithcity",0.03,0.16,0.02,0.37,0.48,0.63,0.84,0.11,0.12,0.15,0.18,0.91,0.09
6,"Hemetcity",0.02,0.21,0.02,0.39,0.48,0.48,0.49,0.27,0.3,0.27,0.25,0.77,0.22
4,"ParadiseValleytown",0,0.02,0,0.45,0.45,0.51,0.46,0.19,0.17,0.17,0.15,0.89,0.06
6,"Oaklandcity",0.61,0.84,0.49,0.45,0.53,0.63,0.71,0.62,0.64,0.69,0.72,0.53,0.56
6,"Reedleycity",0.02,0.45,0.03,0.59,0.67,0.65,0.64,1,1,1,0.93,0.09,1
6,"Auburncity",0,0.16,0,0,0,0,0.05,0,0,0,0.01,0.9,0.09
6,"ArroyoGrandecity",0,0.15,0.01,0.16,0.26,0.31,0.3,0.07,0.1,0.11,0.1,0.84,0.12
42,"Northamptontownship",0,0.04,0.01,0.12,0.1,0.17,0.16,0.05,0.03,0.05,0.04,0.88,0.04
51,"Hamptoncity",0.09,0.37,0.03,0.27,0.36,0.4,0.43,0.05,0.06,0.06,0.06,0.93,0.04
6,"WestSacramentocity",0.03,0.39,0.03,0.74,0.69,0.66,0.68,0.86,0.7,0.61,0.57,0.57,0.5
1,"Sylacaugacity",0.01,0.2,0,0,0,0,0.39,0,0,0,0.01,0.98,0.03
12,"LighthousePointcity",0,0.01,0.01,0.12,0.12,0.22,0.26,0.07,0.07,0.11,0.12,0.83,0.09
36,"Dunkirkcity",0.01,0.4,0,0.16,0.15,0.16,0.22,0.02,0.02,0.02,0.02,0.71,0.19
6,"Vallejocity",0.06,0.28,0.13,0.29,0.35,0.45,0.49,0.37,0.39,0.46,0.45,0.57,0.16
29,"Kennettcity",0.01,0.29,0,0,0.23,0.58,0.49,0,0.01,0.01,0.01,0.98,0.02
6,"SouthGatecity",0.11,0.6,0.28,0.37,0.43,0.47,0.55,1,1,1,1,0,1
6,"HermosaBeachcity",0,0.17,0.01,0.4,0.44,0.43,0.43,0.23,0.22,0.2,0.18,0.84,0.06
42,"UpperGwyneddtownship",0,0.07,0,0.24,0.33,0.45,0.49,0.1,0.12,0.15,0.15,0.88,0.1
9,"Simsburytown",0,0.04,0.01,0.21,0.18,0.27,0.3,0.09,0.07,0.1,0.1,0.91,0.02
41,"Medfordcity",0.02,0.23,0.01,0.17,0.27,0.31,0.34,0.04,0.06,0.06,0.06,0.91,0.07
19,"Dubuquecity",0.02,0.13,0.01,0.68,0.57,0.56,0.51,0.07,0.05,0.05,0.04,0.96,0.04
55,"Whitewatercity",0,0.12,0,0.69,0.67,0.62,0.53,0.15,0.13,0.11,0.08,0.91,0.06
8,"Broomfieldcity",0,0.09,0.01,0.42,0.39,0.47,0.49,0.1,0.08,0.09,0.09,0.9,0.06
39,"Westlakecity",0,0.03,0.01,0.19,0.27,0.29,0.31,0.09,0.11,0.11,0.11,0.84,0.04
12,"LakeWorthcity",0.03,0.47,0.04,0.36,0.51,0.59,0.67,0.51,0.64,0.68,0.7,0.51,0.53
48,"Duncanvillecity",0.01,0.15,0.01,0.14,0.2,0.37,0.46,0.03,0.04,0.07,0.08,0.89,0.04
45,"Florencecity",0.05,0.72,0,0.5,0.4,0.46,0.4,0.05,0.04,0.04,0.03,0.95,0.03
6,"Brawleycity",0.02,0.45,0.03,0.25,0.27,0.35,0.4,0.42,0.4,0.47,0.49,0,0.95
34,"Ramseyborough",0,0.04,0.01,0.27,0.3,0.33,0.42,0.18,0.18,0.18,0.21,0.82,0.08
12,"Miramarcity",0.02,0.2,0.05,0.23,0.27,0.36,0.41,0.33,0.33,0.4,0.43,0.62,0.19
25,"Miltontown",0,0.07,0.01,0.15,0.17,0.21,0.21,0.08,0.08,0.09,0.08,0.88,0.03
6,"SantaAnacity",0.28,0.51,1,0.6,0.68,0.71,0.77,1,1,1,1,0,1
25,"Saugustown",0,0.06,0.01,0.05,0.08,0.12,0.14,0.02,0.02,0.03,0.03,0.89,0.05
40,"Woodwardcity",0,0.08,0,0,0,0.29,0.25,0,0,0.02,0.01,0.95,0.02
33,"Somersworthcity",0,0.2,0,0.1,0.18,0.39,0.4,0.03,0.04,0.08,0.08,0.76,0.06
8,"Lafayettecity",0,0.09,0,0.33,0.51,0.47,0.65,0.12,0.17,0.14,0.18,0.82,0.13
48,"Athenscity",0.01,0.21,0,0.78,0.89,0.94,0.91,0.28,0.28,0.27,0.24,0.85,0.21
42,"Scotttownship",0,0.06,0,0.15,0.18,0.28,0.28,0.03,0.03,0.05,0.04,0.9,0.03
34,"Middletownship",0.01,0.36,0,0.21,0.57,0.54,0.53,0.04,0.1,0.09,0.08,0.92,0.03
25,"Watertowntown",0.01,0.17,0.04,0.25,0.3,0.32,0.36,0.29,0.3,0.3,0.31,0.63,0.24
13,"EastPointcity",0.06,0.81,0.01,0.66,0.71,0.69,0.74,0.15,0.14,0.12,0.12,0.91,0.11
34,"OldBridgetownship",0.01,0.1,0.04,0.3,0.35,0.39,0.43,0.25,0.25,0.26,0.26,0.74,0.11
42,"Hilltowntownship",0,0.03,0,0.28,0.21,0.36,0.4,0.06,0.04,0.06,0.06,0.92,0.03
18,"Vincennescity",0,0.12,0,1,0.98,0.83,0.71,0.08,0.06,0.05,0.04,0.96,0.02
12,"Tallahasseecity",0.12,0.64,0.04,0.58,0.57,0.62,0.63,0.18,0.16,0.16,0.14,0.89,0.05
34,"Madisonborough",0,0.09,0.01,0.27,0.36,0.45,0.47,0.2,0.23,0.26,0.26,0.77,0.15
53,"Longviewcity",0.01,0.19,0.01,0.11,0.22,0.34,0.38,0.03,0.05,0.07,0.07,0.92,0.04
44,"Barringtontown",0,0,0,0.34,0.29,0.32,0.41,0.11,0.08,0.08,0.09,0.88,0.03
12,"CoralGablescity",0.01,0.09,0.1,0.27,0.29,0.3,0.33,0.67,0.63,0.6,0.6,0.16,0.45
34,"Hopatcongborough",0,0.1,0.01,0.19,0.19,0.2,0.31,0.08,0.07,0.07,0.1,0.86,0.04
53,"Puyallupcity",0,0.09,0.01,0.2,0.25,0.23,0.28,0.06,0.07,0.05,0.06,0.91,0.05
22,"Eunicecity",0.02,0.47,0,0,0,0,0.34,0,0,0,0,0.4,0.15
34,"CityofOrangetownship",0.06,1,0.04,0.42,0.46,0.59,0.67,0.62,0.59,0.69,0.72,0.64,0.37
6,"AgouraHillscity",0,0.04,0.02,0.2,0.28,0.35,0.36,0.2,0.24,0.28,0.26,0.73,0.11
25,"Randolphtown",0.01,0.11,0.02,0.23,0.25,0.35,0.39,0.19,0.18,0.23,0.23,0.76,0.14
41,"Portlandcity",0.27,0.32,0.22,0.53,0.52,0.55,0.61,0.28,0.25,0.24,0.24,0.84,0.14
42,"Newberrytownship",0,0.15,0,0.13,0.1,0.2,0.36,0.01,0.01,0.01,0.02,0.98,0.03
25,"Hudsontown",0,0.1,0.02,0.16,0.19,0.25,0.25,0.16,0.17,0.2,0.18,0.68,0.28
34,"Haddonfieldborough",0,0.09,0,0.25,0.24,0.27,0.25,0.06,0.05,0.05,0.04,0.93,0.02
48,"TheColonycity",0,0.06,0.01,0.16,0.23,0.39,0.4,0.06,0.07,0.11,0.1,0.84,0.1
6,"PortHuenemecity",0.01,0.28,0.02,0.2,0.35,0.43,0.43,0.22,0.33,0.37,0.34,0.52,0.37
22,"WestMonroecity",0.01,0.41,0,0.94,0.69,0.57,0.54,0.06,0.04,0.03,0.03,0.97,0.01
55,"Brookfieldcity",0,0.02,0.01,0.13,0.11,0.15,0.22,0.06,0.04,0.05,0.07,0.87,0.04
39,"Ketteringcity",0.01,0.07,0.01,0.34,0.34,0.39,0.37,0.07,0.06,0.07,0.06,0.94,0.03
6,"Lompoccity",0.03,0.4,0.03,0.55,0.54,0.54,0.6,0.51,0.44,0.4,0.42,0.61,0.42
39,"UpperArlingtoncity",0,0.02,0.01,0.35,0.27,0.33,0.37,0.12,0.08,0.09,0.09,0.9,0.04
29,"Fultoncity",0,0.2,0,0.15,0.11,0.25,0.29,0.01,0.01,0.02,0.02,0.95,0.02
48,"Midlandcity",0.04,0.2,0.04,0.31,0.33,0.4,0.53,0.14,0.13,0.14,0.17,0.65,0.26
41,"Greshamcity",0.02,0.17,0.02,0.39,0.47,0.5,0.47,0.14,0.15,0.14,0.12,0.89,0.09
34,"Kearnytown",0.01,0.13,0.06,0.41,0.49,0.48,0.49,0.77,0.81,0.72,0.67,0.38,0.52
34,"Secaucustown",0,0.13,0.01,0.31,0.4,0.47,0.48,0.28,0.32,0.34,0.32,0.68,0.08
42,"Swataratownship",0,0.09,0,0.08,0.06,0.12,0.16,0.02,0.01,0.02,0.03,0.88,0.03
34,"Middletowntownship",0.01,0.06,0.03,0.14,0.15,0.23,0.25,0.07,0.07,0.09,0.09,0.86,0.05
4,"BullheadCitycity",0,0.08,0.01,0.3,0.32,0.36,0.34,0.08,0.08,0.08,0.07,0.9,0.06
36,"Ogdensburgcity",0.01,0.24,0,0.13,0.15,0.25,0.32,0.05,0.05,0.07,0.08,0.85,0.12
36,"Goshentown",0,0.17,0,0.22,0.22,0.23,0.3,0.09,0.08,0.08,0.09,0.83,0.06
25,"Hulltown",0,0.23,0,0.09,0.14,0.22,0.28,0.03,0.05,0.07,0.08,0.87,0.07
44,"Woonsocketcity",0.04,0.37,0.02,0.21,0.24,0.34,0.46,0.1,0.1,0.13,0.17,0.5,0.21
9,"Plymouthtown",0,0.08,0,0.16,0.18,0.16,0.17,0.05,0.05,0.04,0.04,0.84,0.07
42,"Bristolborough",0.01,0.27,0,0.05,0.29,0.38,0.32,0.01,0.04,0.05,0.04,0.76,0.14
6,"Moorparkcity",0.01,0.15,0.03,0.27,0.35,0.43,0.45,0.29,0.33,0.37,0.35,0.58,0.35
13,"Tiftoncity",0.02,0.62,0,1,1,0.96,0.81,0.24,0.16,0.12,0.09,0.93,0.09
39,"NorthCantoncity",0,0.01,0,0,0.06,0.17,0.19,0,0.01,0.03,0.03,0.94,0.03
40,"Shawneecity",0.01,0.16,0,0.38,0.35,0.35,0.38,0.03,0.02,0.02,0.02,0.95,0.02
6,"Bakersfieldcity",0.15,0.42,0.09,0.31,0.44,0.52,0.58,0.17,0.21,0.23,0.24,0.7,0.22
55,"Oshkoshcity",0.01,0.14,0.01,0.39,0.39,0.41,0.51,0.08,0.07,0.07,0.07,0.94,0.04
34,"Ringwoodborough",0,0.06,0.01,0.09,0.13,0.17,0.19,0.05,0.07,0.08,0.08,0.83,0.03
34,"Laceytownship",0,0.04,0.01,0.15,0.11,0.1,0.11,0.04,0.03,0.02,0.02,0.89,0.04
42,"Pittsburghcity",0.49,0.63,0.11,0.51,0.5,0.49,0.45,0.16,0.14,0.12,0.11,0.87,0.06
19,"Ankenycity",0,0.07,0,0.15,0.28,0.3,0.36,0.01,0.01,0.01,0.01,0.97,0.01
19,"Waterloocity",0.05,0.32,0,0.13,0.14,0.15,0.16,0.01,0.01,0.01,0.01,0.96,0.02
9,"Danburytown",0.03,0.24,0.07,0.42,0.53,0.54,0.58,0.44,0.49,0.46,0.45,0.65,0.31
9,"Trumbulltown",0,0.05,0.02,0.14,0.16,0.18,0.2,0.09,0.1,0.1,0.1,0.76,0.07
25,"Shrewsburytown",0,0.06,0.01,0.22,0.29,0.41,0.4,0.09,0.11,0.14,0.12,0.87,0.04
48,"Tylercity",0.05,0.33,0.03,0.33,0.59,0.62,0.69,0.12,0.19,0.19,0.19,0.84,0.16
6,"PleasantHillcity",0,0.07,0.02,0.32,0.35,0.42,0.44,0.25,0.24,0.26,0.24,0.8,0.1
1,"Alabastercity",0,0.09,0,0.5,0.43,0.46,0.43,0.04,0.03,0.03,0.02,0.97,0.01
48,"Marshallcity",0.02,0.43,0,0.45,0.43,0.49,0.55,0.05,0.04,0.05,0.05,0.95,0.07
6,"WalnutCreekcity",0.01,0.08,0.05,0.36,0.38,0.42,0.42,0.33,0.3,0.3,0.28,0.77,0.11
25,"Winchestertown",0,0.04,0.01,0.28,0.27,0.29,0.29,0.15,0.13,0.13,0.11,0.85,0.04
47,"Goodlettsvillecity",0,0.03,0,0.31,0.25,0.4,0.38,0.05,0.03,0.05,0.04,0.97,0.04
6,"Fontanacity",0.06,0.37,0.1,0.36,0.42,0.49,0.54,0.41,0.43,0.45,0.46,0.48,0.41
6,"Coronacity",0.03,0.24,0.09,0.42,0.51,0.58,0.63,0.55,0.59,0.6,0.6,0.47,0.54
41,"Astoriacity",0,0.15,0,0.1,0.13,0.12,0.11,0.03,0.04,0.03,0.03,0.84,0.1
34,"TintonFallsborough",0,0.09,0.01,0.19,0.23,0.37,0.4,0.09,0.1,0.14,0.14,0.82,0.06
13,"Bainbridgecity",0.02,0.61,0,1,1,0.93,0.83,0.16,0.14,0.11,0.09,0.97,0.04
22,"NewOrleanscity",1,1,0.14,0.33,0.35,0.42,0.48,0.1,0.09,0.1,0.1,0.88,0.09
6,"SanMateocity",0.03,0.2,0.14,0.4,0.45,0.5,0.52,0.66,0.66,0.67,0.65,0.49,0.44
34,"Summitcity",0,0.08,0.02,0.59,0.54,0.56,0.53,0.56,0.44,0.42,0.36,0.77,0.16
48,"Longviewcity",0.04,0.27,0.01,0.45,0.52,0.61,0.64,0.08,0.08,0.08,0.08,0.92,0.07
34,"Rockawaytownship",0,0.03,0.01,0.22,0.23,0.27,0.32,0.15,0.13,0.14,0.15,0.8,0.07
39,"Lakewoodcity",0.02,0.14,0.03,0.23,0.24,0.29,0.29,0.11,0.1,0.11,0.1,0.81,0.08
42,"BethelParkborough",0,0.04,0.01,0.11,0.1,0.09,0.16,0.02,0.01,0.01,0.02,0.93,0.02
48,"Huntsvillecity",0.02,0.53,0.01,0.32,0.32,0.5,0.64,0.12,0.1,0.15,0.17,0.76,0.15
6,"EastPaloAltocity",0.04,0.84,0.05,0.49,0.65,0.71,0.75,1,1,1,1,0.29,0.95
48,"Odessacity",0.04,0.22,0.05,0.2,0.25,0.29,0.4,0.11,0.12,0.12,0.15,0.51,0.37
34,"NorthBrunswicktownship",0.01,0.22,0.03,0.36,0.45,0.5,0.52,0.38,0.42,0.42,0.4,0.65,0.21
1,"Selmacity",0.07,1,0,1,1,0.82,0.89,0.05,0.04,0.03,0.03,0.97,0.03
28,"Grenadacity",0.02,0.69,0,0,0,0,0,0,0,0,0,0.97,0.05
6,"Norcocity",0.01,0.28,0.01,0.16,0.29,0.27,0.4,0.08,0.13,0.11,0.15,0.74,0.14
55,"FortAtkinsoncity",0,0.11,0,0.21,0.15,0.13,0.28,0.04,0.02,0.02,0.04,0.94,0.01
25,"Dartmouthtown",0,0.05,0.02,0.03,0.04,0.07,0.12,0.02,0.03,0.05,0.07,0.6,0.27
6,"Martinezcity",0.01,0.19,0.02,0.35,0.42,0.43,0.5,0.23,0.24,0.22,0.24,0.78,0.1
6,"PalmSpringscity",0.02,0.27,0.05,0.39,0.53,0.58,0.6,0.56,0.66,0.65,0.62,0.61,0.33
1,"Daphnecity",0,0.14,0,0.2,0.43,0.41,0.35,0.02,0.03,0.03,0.02,0.99,0.01
48,"SugarLandcity",0,0.11,0.02,0.21,0.24,0.46,0.53,0.21,0.21,0.37,0.39,0.64,0.11
39,"Fremontcity",0.01,0.26,0,0.12,0.29,0.27,0.25,0.01,0.02,0.02,0.02,0.88,0.07
5,"HotSpringscity",0.02,0.26,0.01,0.04,0.1,0.25,0.22,0.01,0.02,0.04,0.03,0.93,0.07
51,"Viennatown",0,0.11,0.02,0.75,0.68,0.7,0.7,0.82,0.65,0.61,0.56,0.65,0.3
6,"Fresnocity",0.39,0.51,0.41,0.52,0.59,0.64,0.72,0.62,0.62,0.61,0.63,0.43,0.63
25,"Gloucestercity",0.01,0.16,0.01,0.1,0.08,0.12,0.13,0.04,0.03,0.04,0.04,0.81,0.11
6,"Lomitacity",0.01,0.29,0.02,0.39,0.41,0.48,0.55,0.45,0.41,0.43,0.46,0.59,0.33
29,"Mexicocity",0,0.17,0,0.41,0.37,0.3,0.26,0.02,0.02,0.02,0.01,0.98,0.01
1,"Jacksonvillecity",0,0.09,0,0.4,1,0.95,0.8,0.06,0.13,0.11,0.09,0.92,0.04
6,"Hanfordcity",0.03,0.35,0.02,0.32,0.43,0.47,0.49,0.22,0.26,0.26,0.25,0.58,0.36
6,"Oakdalecity",0.01,0.2,0.01,0.34,0.36,0.44,0.45,0.19,0.18,0.2,0.19,0.77,0.2
5,"Blythevillecity",0.04,0.81,0,0.62,0.5,0.71,0.72,0.05,0.03,0.04,0.04,0.96,0.03
18,"NewCastlecity",0.01,0.14,0,0.31,0.23,0.19,0.16,0.01,0.01,0,0,0.98,0.04
12,"Margatecity",0.01,0.13,0.04,0.26,0.31,0.3,0.34,0.25,0.26,0.22,0.24,0.73,0.16
22,"Alexandriacity",0.09,0.74,0,0.35,0.36,0.37,0.42,0.03,0.03,0.02,0.02,0.92,0.03
34,"Woodburycity",0.01,0.54,0,0,0.09,0.11,0.2,0,0.02,0.02,0.03,0.92,0.04
9,"Wiltontown",0,0,0.01,0.27,0.24,0.31,0.33,0.15,0.12,0.14,0.14,0.87,0.03
16,"Moscowcity",0,0.19,0.01,1,1,1,0.89,0.48,0.38,0.32,0.26,0.88,0.03
5,"ElDoradocity",0.03,0.54,0,0.26,0.19,0.4,0.42,0.01,0.01,0.02,0.02,0.98,0.03
40,"ElRenocity",0.01,0.26,0,0.23,0.2,0.31,0.43,0.04,0.03,0.04,0.05,0.9,0.08
47,"Dyersburgcity",0.01,0.34,0,1,0.88,0.72,0.61,0.03,0.02,0.02,0.01,0.99,0.01
34,"WestCaldwelltownship",0,0.03,0.01,0.17,0.17,0.15,0.2,0.1,0.09,0.07,0.09,0.78,0.1
48,"McAllencity",0.05,0.24,0.15,0.37,0.39,0.41,0.49,0.68,0.63,0.6,0.66,0,1
39,"Fairfieldcity",0.01,0.13,0.01,0.38,0.42,0.43,0.41,0.05,0.05,0.05,0.04,0.95,0.03
39,"Readingcity",0,0.12,0,0.57,0.68,0.78,0.72,0.04,0.04,0.04,0.04,0.97,0.01
40,"Tulsacity",0.22,0.3,0.07,0.45,0.47,0.52,0.57,0.1,0.09,0.09,0.09,0.92,0.06
6,"Montclaircity",0.02,0.36,0.04,0.53,0.66,0.65,0.69,0.77,0.84,0.75,0.74,0.39,0.67
41,"McMinnvillecity",0.01,0.19,0.01,0.73,0.74,0.8,0.74,0.32,0.29,0.28,0.24,0.86,0.18
12,"CapeCoralcity",0.01,0.05,0.03,0.16,0.21,0.25,0.26,0.07,0.08,0.09,0.09,0.86,0.06
22,"Crowleycity",0.02,0.66,0,0,0.25,0.21,0.18,0,0,0,0,0.67,0.13
51,"Harrisonburgcity",0.01,0.33,0,0.8,0.78,0.75,0.74,0.14,0.12,0.1,0.09,0.93,0.06
6,"Clearlakecity",0.01,0.19,0,0.04,0.15,0.22,0.2,0.01,0.03,0.04,0.03,0.93,0.01
4,"Phoenixcity",0.72,0.36,0.57,0.43,0.53,0.57,0.61,0.26,0.28,0.27,0.27,0.68,0.25
51,"Poquosoncity",0,0.06,0,0.07,0.1,0.22,0.2,0.01,0.01,0.03,0.02,0.94,0.02
25,"Methuentown",0.02,0.17,0.02,0.16,0.19,0.26,0.3,0.08,0.08,0.11,0.11,0.71,0.18
39,"Springdalecity",0,0.09,0,0.36,0.27,0.33,0.36,0.07,0.04,0.05,0.05,0.93,0.07
5,"Sherwoodcity",0,0.03,0,0.13,0.09,0.21,0.26,0.01,0.01,0.02,0.02,0.97,0.03
39,"Dublincity",0,0.03,0.01,0.58,0.49,0.59,0.53,0.2,0.15,0.16,0.13,0.89,0.09
34,"SomersPointcity",0,0.2,0,0.31,0.25,0.42,0.44,0.1,0.07,0.11,0.11,0.9,0.04
40,"Ardmorecity",0.02,0.3,0,0.04,0.34,0.59,0.79,0,0.03,0.05,0.06,0.95,0.01
48,"Victoriacity",0.03,0.21,0.01,0.22,0.23,0.3,0.48,0.05,0.05,0.05,0.08,0.5,0.25
23,"Scarboroughtown",0,0.04,0,0,0.18,0.24,0.2,0,0.02,0.02,0.02,0.92,0.03
48,"Canyoncity",0,0.07,0,0.88,0.73,0.74,0.7,0.18,0.13,0.12,0.11,0.82,0.08
54,"Wheelingcity",0.02,0.26,0,0.16,0.15,0.14,0.13,0.02,0.01,0.01,0.01,0.94,0.03
6,"LagunaBeachcity",0,0.02,0.02,0.42,0.36,0.38,0.38,0.33,0.25,0.24,0.22,0.81,0.13
48,"BalchSpringscity",0.01,0.19,0.01,0.37,0.44,0.61,0.82,0.13,0.14,0.17,0.21,0.81,0.18
32,"Hendersoncity",0.02,0.15,0.02,0.38,0.39,0.43,0.48,0.14,0.13,0.13,0.13,0.85,0.06
42,"Plainstownship",0,0.08,0,0.27,0.2,0.25,0.21,0.02,0.02,0.02,0.01,0.87,0.03
48,"Nacogdochescity",0.03,0.53,0.01,0.44,0.46,0.6,0.67,0.12,0.11,0.13,0.13,0.89,0.09
9,"Brookfieldtown",0,0.04,0.01,0.28,0.29,0.33,0.37,0.14,0.13,0.13,0.14,0.83,0.04
12,"TarponSpringscity",0.01,0.21,0.01,0.16,0.18,0.17,0.21,0.12,0.12,0.1,0.11,0.7,0.13
34,"OceanCitycity",0.01,0.19,0,0.47,0.64,0.52,0.47,0.08,0.09,0.07,0.06,0.93,0.05
4,"Glendalecity",0.07,0.24,0.06,0.41,0.45,0.5,0.53,0.17,0.17,0.17,0.16,0.76,0.16
55,"Neenahcity",0.01,0.13,0,0.28,0.34,0.33,0.48,0.04,0.04,0.04,0.05,0.96,0.03
19,"Boonecity",0,0.06,0,0.15,0.22,0.18,0.55,0.01,0.02,0.01,0.03,0.97,0.02
42,"UpperChichestertownship",0,0.13,0,0.05,0.19,0.16,0.15,0.01,0.02,0.02,0.01,0.94,0.03
25,"Swampscotttown",0,0.05,0.01,0.33,0.31,0.29,0.34,0.19,0.16,0.13,0.14,0.84,0.04
48,"Shermancity",0.01,0.2,0.01,0.42,0.62,0.8,0.79,0.09,0.11,0.13,0.12,0.93,0.05
45,"MountPleasanttown",0.01,0.14,0,0.14,0.11,0.22,0.22,0.02,0.01,0.03,0.03,0.94,0.02
54,"SouthCharlestoncity",0,0.1,0,0.38,0.28,0.33,0.37,0.02,0.02,0.02,0.02,0.98,0.04
32,"LasVegascity",0.18,0.35,0.18,0.43,0.48,0.5,0.58,0.31,0.3,0.29,0.3,0.75,0.24
55,"Wausaucity",0.01,0.13,0.01,0.99,0.86,0.73,0.87,0.36,0.27,0.21,0.23,0.87,0.13
25,"Somervillecity",0.04,0.35,0.11,0.49,0.55,0.59,0.61,0.76,0.75,0.73,0.7,0.55,0.42
39,"Tiffincity",0,0.11,0,0.44,0.38,0.47,0.43,0.05,0.04,0.04,0.04,0.96,0.02
48,"Richardsoncity",0.01,0.07,0.05,0.58,0.57,0.66,0.71,0.4,0.34,0.37,0.36,0.79,0.14
53,"Anacortescity",0,0.08,0,0,0.19,0.26,0.29,0,0.05,0.06,0.06,0.95,0.06
42,"Muhlenbergtownship",0,0.04,0,0.11,0.18,0.15,0.12,0.02,0.03,0.02,0.02,0.9,0.05
23,"Westbrookcity",0,0.14,0,0.16,0.16,0.22,0.21,0.03,0.02,0.03,0.02,0.86,0.07
25,"Danverstown",0,0.06,0.01,0.23,0.24,0.23,0.2,0.08,0.07,0.06,0.05,0.9,0.04
6,"Rosemeadcity",0.05,0.43,0.17,0.43,0.48,0.54,0.69,1,1,1,1,0,1
48,"Jacksonvillecity",0.01,0.37,0.01,0.73,0.88,0.89,0.83,0.36,0.38,0.35,0.3,0.8,0.26
48,"NorthRichlandHillscity",0.01,0.09,0.01,0.28,0.39,0.59,0.7,0.07,0.08,0.11,0.12,0.89,0.06
12,"MiamiBeachcity",0.06,0.36,0.32,0.38,0.4,0.43,0.52,1,1,1,1,0,1
39,"BedfordHeightscity",0.01,0.25,0,0.17,0.17,0.16,0.18,0.04,0.04,0.03,0.03,0.87,0.09
34,"Metuchenborough",0,0.15,0.01,0.19,0.29,0.35,0.36,0.12,0.17,0.18,0.17,0.78,0.08
9,"NewCanaantown",0,0.04,0.01,0.24,0.27,0.28,0.34,0.16,0.16,0.15,0.16,0.86,0.03
56,"RockSpringscity",0,0.09,0,0,0,0,0.04,0,0,0,0,0.9,0.04
42,"Yeadonborough",0.01,0.4,0,0.26,0.48,0.49,0.5,0.11,0.18,0.17,0.16,0.89,0.05
54,"Martinsburgcity",0.01,0.31,0,0.19,0.28,0.36,0.39,0.02,0.03,0.03,0.03,0.95,0.03
47,"Clarksvillecity",0.03,0.26,0.02,0.39,0.36,0.42,0.43,0.1,0.08,0.09,0.08,0.88,0.04
48,"Beltoncity",0,0.13,0,0.5,0.49,0.46,0.62,0.2,0.17,0.15,0.18,0.67,0.19
25,"FallRivercity",0.05,0.26,0.13,0.14,0.19,0.22,0.24,0.2,0.24,0.25,0.26,0.35,0.53
42,"Montgomerytownship",0,0.02,0.01,0.11,0.14,0.23,0.3,0.05,0.06,0.09,0.1,0.87,0.1
34,"Camdencity",0.41,1,0.02,0.61,0.62,0.67,0.71,0.17,0.15,0.15,0.14,0.48,0.46
48,"Nederlandcity",0,0.03,0,0,0.14,0.26,0.24,0,0.01,0.02,0.02,0.91,0.03
29,"RichmondHeightscity",0,0.22,0,0.5,0.46,0.38,0.4,0.14,0.11,0.08,0.08,0.92,0.02
48,"Herefordcity",0.01,0.16,0.01,0.29,0.31,0.45,0.44,0.17,0.16,0.21,0.19,0.18,0.57
9,"WindsorLockstown",0,0.07,0.01,0.32,0.41,0.41,0.47,0.15,0.17,0.15,0.16,0.85,0.06
6,"Milpitascity",0.03,0.3,0.1,0.36,0.43,0.53,0.63,0.77,0.82,0.91,0.99,0.28,0.45
48,"Terrellcity",0.02,0.66,0,0.49,0.73,0.67,0.82,0.16,0.21,0.18,0.2,0.85,0.14
55,"Menomoniecity",0,0.2,0,0.75,0.62,0.69,0.69,0.17,0.13,0.13,0.12,0.92,0.05
6,"SantaPaulacity",0.02,0.28,0.04,0.38,0.45,0.5,0.52,0.66,0.69,0.7,0.66,0.15,0.84
6,"Fairfieldcity",0.04,0.28,0.06,0.27,0.33,0.39,0.45,0.22,0.23,0.25,0.27,0.7,0.14
